theta1,theta2
2.0561724,5.266401
2.0763638,5.071172
2.1012907,4.871236
2.130169,4.66978
2.1616883,4.4692535
2.1931415,4.2702503
2.2208843,4.0744023
2.243076,3.8827605
2.259853,3.6950269
2.2716098,3.510853
2.2788072,3.329956
2.2819548,3.152106
2.2816896,2.9770582
2.2787676,2.8045275
2.2737012,2.6343462
2.266937,2.4663568
2.2588527,2.300403
2.2497492,2.136332
2.2398481,1.9739989
2.2292933,1.8132737
2.2181544,1.6540499
2.2064326,1.4962528
2.194066,1.3398478
2.1809359,1.1848482
2.1668694,1.0313215
2.1516466,0.87939453
2.135004,0.7292545
2.1169062,0.58084846
2.09842,0.4328556
2.0806768,0.2838552
2.0638502,0.13353705
2.0478988,6.265051
2.0363386,6.107711
2.0325174,5.9406476
2.03586,5.764633
2.0457091,5.5806236
2.0615869,5.389452
2.083005,5.1920414
2.109383,4.989685
2.1400962,4.787871
2.1741285,4.5869336
2.2090716,4.3875046
2.2411847,4.190693
2.2680438,3.9980402
2.2894373,3.8094292
2.3057077,3.6244743
2.3172665,3.4428608
2.3245816,3.264336
2.3281605,3.088695
2.328534,2.9157605
2.3264337,2.745264
2.322435,2.5770047
2.3169494,2.4108386
2.3103185,2.2466235
2.3028073,2.0842218
2.2946048,1.9235053
2.2858253,1.7643623
2.2765136,1.6067051
2.2666502,1.4504777
2.256157,1.2956641
2.2449026,1.1422938
2.232707,0.990448
2.2193463,0.8402624
2.2045567,0.6919286
2.1880412,0.5456915
2.1704302,0.40073085
2.1530237,0.2554264
2.1364138,0.108974695
2.1206357,6.244432
2.1092777,6.0910234
2.1057696,5.92778
2.1094933,5.755521
2.1198945,5.575077
2.1365252,5.3872457
2.1588943,5.1929493
2.1863594,4.9933195
2.2178984,4.7917733
2.2516823,4.5914693
2.2844,4.3929443
2.3126469,4.1981554
2.3352544,4.007675
2.3524861,3.8210785
2.3646793,3.6380072
2.3722405,3.4581683
2.3756347,3.2813244
2.3754597,3.1072333
2.3724608,2.935615
2.3671684,2.766308
2.3600526,2.5991685
2.351528,2.434054
2.3419402,2.2708228
2.3315597,2.1093364
2.32058,1.949465
2.3091207,1.7910938
2.2972307,1.6341307
2.284894,1.4785148
2.2720354,1.3242235
2.2585254,1.1712799
2.244185,1.0197582
2.22879,0.86978793
2.212076,0.7215555
2.1937425,0.5753033
2.174635,0.42996216
2.1560724,0.2838936
2.1384056,0.1365757
2.121624,6.271116
2.1093144,6.116735
2.1049047,5.952455
2.1078563,5.778989
2.117505,5.5972867
2.1333818,5.4081593
2.154974,5.2125454
2.1816132,5.0115976
2.2123804,4.8099456
2.245676,4.609455
2.2783883,4.4107065
2.3069,4.2155056
2.3297367,4.0246644
2.3471553,3.8377523
2.359486,3.6544058
2.3671303,3.4743266
2.3705485,3.2972727
2.3703408,3.1229966
2.3672533,2.951215
2.361814,2.7817674
2.3544981,2.6145082
2.345726,2.449294
2.3358502,2.2859821
2.3251488,2.124432
2.3138225,1.9645116
2.3019974,1.8061031
2.289729,1.6491114
2.2770073,1.4934714
2.263762,1.339156
2.2498684,1.1861837
2.2351515,1.0346234
2.2193906,0.8845999
2.202324,0.7362952
2.1836534,0.58994794
2.1643283,0.44437099
2.1456873,0.29790545
2.1279778,0.15015006
2.1111708,0.0010471344
2.095161,6.1338387
2.08335,5.978014
2.078999,5.8128676
2.081584,5.6391563
2.090455,5.457863
2.1051702,5.269804
2.1252642,5.0758843
2.150114,4.8771973
2.1787152,4.675884
2.209281,4.475728
2.238598,4.2772064
2.2633412,4.0823817
2.2823756,3.891798
2.2960186,3.705052
2.3046637,3.5218096
2.308772,3.3417983
2.3088927,3.164775
2.305789,2.9904346
2.3000731,2.818568
2.2922492,2.6490133
2.2827682,2.481611
2.2720137,2.3162017
2.2602923,2.1526284
2.247831,1.9907414
2.2347782,1.8304055
2.2212071,1.6715086
2.2071218,1.5139698
2.1924627,1.3577489
2.1771107,1.2028533
2.1608934,1.0493462
2.1435885,0.8973508
2.124929,0.7470536
2.1053085,0.5979161
2.0858698,0.4485333
2.0673127,0.29797888
2.0497184,0.14604998
2.0330257,6.275918
2.0207295,6.1169243
2.016152,5.948228
2.0187254,5.7705884
2.0277503,5.585011
2.042726,5.3923516
2.0631487,5.1935453
2.0884833,4.9911833
2.1181836,4.7893357
2.151421,4.5882325
2.1861334,4.3885107
2.2186952,4.190919
2.2462814,3.9973202
2.2683501,3.8078237
2.2852464,3.6220353
2.2973847,3.4396331
2.305238,3.2603586
2.3093174,3.084002
2.3101516,2.9103858
2.3084738,2.739239
2.3048706,2.570353
2.2997565,2.4035802
2.293474,2.2387753
2.2862887,2.075798
2.278389,1.9145182
2.269888,1.7548227
2.260829,1.5966232
2.251191,1.4398644
2.240893,1.2845316
2.2298007,1.1306574
2.2177312,0.9783268
2.2044563,0.8276808
2.1897092,0.67891693
2.1731882,0.53228664
2.1556463,0.386827
2.1384244,0.24086952
2.1220126,0.093731165
2.1064239,6.228498
2.095211,6.074444
2.0917745,5.9106445
2.095493,5.7379317
2.105813,5.557144
2.1222882,5.369082
2.1444364,5.1746635
2.1716309,4.975003
2.2029161,4.7734423
2.2365546,4.5730906
2.2693105,4.3744802
2.2976975,4.179528
2.3204298,3.9888916
2.3377788,3.8021448
2.3500903,3.6189303
2.3577783,3.4389567
2.3613143,3.2619874
2.3612728,3.0877953
2.3584008,2.9160998
2.3532548,2.7467244
2.3463018,2.5795238
2.3379505,2.414354
2.3285398,2.2510722
2.318333,2.089539
2.3075159,1.9296247
2.2962005,1.7712154
2.2844288,1.6142218
2.2721784,1.4585862
2.259368,1.304291
2.2458622,1.1513648
2.2314768,0.9998884
2.2159824,0.84999895
2.1991103,0.70189047
2.1806602,0.5556946
2.1616554,0.41013455
2.1433687,0.26362157
2.1260033,0.115808725
2.1095128,6.2498503
2.0974426,6.095023
2.0931902,5.930397
2.0962162,5.7566967
2.1058593,5.574879
2.1216555,5.3857574
2.143103,5.1902633
2.1695495,4.9895315
2.2001123,4.787896
2.2332246,4.5874095
2.2658033,4.388634
2.2942095,4.1933775
2.3169296,4.002475
2.33423,3.8154964
2.346451,3.6320815
2.3540032,3.4519348
2.357355,3.2748165
2.3571155,3.1004786
2.3540323,2.9286387
2.34863,2.7591364
2.3413794,2.591825
2.3326948,2.4265592
2.322921,2.2631946
2.3123274,2.10159
2.3011057,1.9416131
2.2893736,1.7831478
2.2771778,1.6261014
2.2645004,1.4704126
2.251264,1.3160601
2.2373366,1.1630685
2.2225366,1.0115151
2.206637,0.8615334
2.18937,0.71331453
2.1706595,0.56684923
2.1515517,0.4208362
2.1331987,0.27382708
2.1157782,0.12550497
2.0992413,6.2590256
2.0871325,6.1036663
2.0828428,5.938502
2.0858288,5.7642593
2.0954237,5.5819006
2.1111584,5.3922424
2.1325302,5.196218
2.1588953,4.9949536
2.189445,4.793252
2.2227533,4.5926456
2.2558744,4.393717
2.2850492,4.1981583
2.3085513,4.0069695
2.3266194,3.819733
2.3395917,3.6360826
2.3478763,3.455719
2.3519397,3.2783995
2.3522983,3.1039202
2.349699,2.9319978
2.3447561,2.7624257
